propertyId,coordinates,Micromarket,Area
PA3401,"12.869551326032141, 77.6342912391322",; Begur,South Bangalore
PA3402,"12.869551326032141, 77.6342912391322",; Begur,South Bangalore
PA3403,"12.926873991030787, 77.66155714550291",; Agaram,East Bangalore
PA3404,"12.87835239465232, 77.77418983690545",; Sarjapura,East Bangalore
PA3405,"13.263983150927842, 77.68247701857395",; Devanahalli,North Bangalore
PA3406,"12.933629229398711, 77.7167009463042",; Panathur,East Bangalore
PA3407,"12.897200149464082, 77.67808743677982",; Doddakannelli,East Bangalore
PA3408,"12.83346112029569, 77.6696802347928",; Electronic City,South Bangalore
PA3409,"12.984845222786129, 77.6159899316914",; Fraser Town,Central Bangalore
PA3410,"13.026582849839784, 77.76341578032019",; Kannamangala,East Bangalore
PA3411,"12.782923938223695, 77.65942871409939",; Jigani,South Bangalore
PA3412,"13.064142004716857, 77.74449224602876",; Budigere Cross,East Bangalore
PA3413,"13.268263925947434, 77.66782571889605",; Devanahalli,North Bangalore
PA3414,"13.019098357887234, 77.64259249314279",; Banasavadi,North Bangalore
PA3415,"13.333592790822, 77.68933007978559",Not Found,Not Found
PA3416,"13.159044926299076, 77.60282054800759",; Bagaluru,North Bangalore
PA3417,"12.893527238880244, 77.70485347999033",; Chikkakannalli,East Bangalore
PA3418,"12.890097906445197, 77.66797656888278",; Kudlu,East Bangalore
PA3419,"12.893541728542086, 77.70485459693865",; Chikkakannalli,East Bangalore
PA3420,"13.0469790355254, 77.61527962666524",; Nagavara,North Bangalore
PA3421,"12.972736108441838, 77.76291068223729",; Whitefield,East Bangalore
PA3422,"12.921646829298277, 77.72221741408455",; Gunjur,East Bangalore
PA3423,"13.098675264374831, 77.6412978514246",; Yelahanka,East Bangalore
PA3424,"12.966102067160797, 77.72454349808378",; Munekolala,Not Found
PA3425,"12.820935020651925, 77.65975862632467",; Bommasandra,South Bangalore
PA3426,"12.961770375809287, 77.74700631997722",; Whitefield,East Bangalore
PA3427,"12.929906451949563, 77.74009017532927",; Gunjur,East Bangalore
PA3428,"12.929906451949563, 77.74009017532927",; Gunjur,East Bangalore
PA3429,"13.084806554198558, 77.64344720686454",; Yelahanka,East Bangalore
PA3430,"13.068293429579882, 77.57530862220287",; Sahakara Nagar,North Bangalore
PA3431,"12.89842781901549, 77.7699436705518",; Sarjapura,East Bangalore
PA3432,"12.890090270026343, 77.66797560700937",; Kudlu,East Bangalore
PA3433,"12.88072110457379, 77.67615125455629",; Choodasandra,East Bangalore
PA3434,"12.920565417460976, 77.53679998262382",; Rajarajeshwari Nagar,West Bangalore
PA3435,"12.885346641548901, 77.7044492770994",; Chikkakannalli,East Bangalore
PA3436,"12.96857909100997, 77.66724112092332",; HAL Airport,East Bangalore
PA3437,"12.875702773894464, 77.77845908188043",; Sarjapura,East Bangalore
PA3438,"12.786865987550424, 77.74425797584514",; Attibele,South Bangalore
PA3439,"13.198743266104083, 77.63626113845508",; Devanahalli,North Bangalore
PA3440,"13.146106088511777, 77.63892655057693",; Bagaluru,North Bangalore
PA3441,"12.951841490902558, 77.72076619382867",; Munekolala,Not Found
PA3442,"13.210195245361614, 77.61844511423111",; Devanahalli,North Bangalore
PA3443,"12.970979345054483, 77.73438801865036",; Whitefield,East Bangalore
PA3444,"12.96385914156832, 77.75303479048586",; Whitefield,East Bangalore
PA3445,"12.966115352301737, 77.72454895851787",; Munekolala,Not Found
PA3446,"12.863200960820656, 77.7562247751187",; Sarjapura,East Bangalore
PA3447,"13.064920053309205, 77.7401821626528",; Budigere Cross,East Bangalore
PA3448,"12.959528398426075, 77.74071067767225",; Whitefield,East Bangalore
PA3449,"12.90322103346726, 77.71720238042248",; Mullur,East Bangalore
PA3450,"12.860615296616217, 77.76667847726311",; Sarjapura,East Bangalore
PA3451,"12.8955043761579, 77.53951906395783",; Uttarahalli,South Bangalore
PA3452,"12.873327357240704, 77.78740884729501",; Sarjapura,East Bangalore
PA3453,"13.01036784259973, 77.55694632574145",; Malleswaram,West Bangalore
PA3454,"12.903711067440357, 77.59929542094683",; Bilekhalli,South Bangalore
PA3455,"12.883594136775034, 77.60141272106189",; Akshayanagar,South Bangalore
PA3456,"13.063911598065646, 77.59104495374307",; Sahakara Nagar,North Bangalore
PA3457,"12.934114962160148, 77.68480029264177",; Marathahalli,East Bangalore
PA3458,"13.145768816633245, 77.56847716134257",; Hesaraghatta,North Bangalore
PA3459,"12.898076527238539, 77.71202754410345",; Chikkakannalli,East Bangalore
PA3460,"12.931162000909117, 77.7370833164789",; Gunjur,East Bangalore
PA3461,"12.935474988078218, 77.72442580856656",; Balagere,East Bangalore
PA3462,"12.902266415303703, 77.70452034679151",; Carmelaram,East Bangalore
PA3463,"12.875685181696234, 77.77844928786917",; Sarjapura,East Bangalore
PA3464,"12.878349135882022, 77.77419724500825",; Sarjapura,East Bangalore
PA3465,"13.06814993880921, 77.60559391115137",; Jakkur,North Bangalore
PA3466,"12.875651547267694, 77.55308558213395",; Anjanapura,South Bangalore
PA3467,"13.078049776705138, 77.63433229579229",; Yelahanka,East Bangalore
PA3468,"12.86701319323658, 77.80527056661688",; Sarjapura,East Bangalore
PA3469,"12.929915978919128, 77.74010447146817",; Gunjur,East Bangalore
PA3470,"12.938705274453158, 77.72110507090656",; Balagere,East Bangalore
PA3471,"12.97470380054246, 77.75086366216223",; Whitefield,East Bangalore
PA3472,"12.893533840911369, 77.70486107075732",; Chikkakannalli,East Bangalore
PA3473,"13.039574762736347, 77.61230982459054",; Nagavara,North Bangalore
PA3474,"13.075450603081332, 77.64155368244465",; Kannuru,North Bangalore
PA3475,"13.042901551218062, 77.60962689752645",; Hebbal,North Bangalore
PA3476,"12.786722149700486, 77.74408371842378",; Attibele,South Bangalore
PA3477,"12.918820438540072, 77.54025020454213",; Uttarahalli,South Bangalore
PA3478,"13.095743196305603, 77.64770377520193",; Kannuru,North Bangalore
PA3479,"12.925470247984425, 77.55367590952976",; Banashankari,South Bangalore
PA3480,"12.98785777605638, 77.69512679250818",; A. Narayanapura,East Bangalore
PA3481,"12.929617158064378, 77.74046026618201",; Gunjur,East Bangalore
PA3482,"12.895551094291006, 77.7685992974466",; Sarjapura,East Bangalore
PA3483,"13.09867552155909, 77.64130116060335",; Yelahanka,East Bangalore
PA3484,"12.878349364204908, 77.77421211955011",; Sarjapura,East Bangalore
PA3485,"12.878349135882022, 77.77419724500825",; Sarjapura,East Bangalore
PA3486,"12.90441098977665, 77.70694554659836",; Carmelaram,East Bangalore
PA3487,"12.92990729657652, 77.74009453390278",; Gunjur,East Bangalore
PA3488,"12.878356677986705, 77.77420443599466",; Sarjapura,East Bangalore
PA3489,"13.046310106452546, 77.60122601742616",; Hebbal,North Bangalore
PA3490,"12.888899876439472, 77.5518457606875",; Uttarahalli,South Bangalore
PA3491,"12.878028641717684, 77.7695141369682",; Sarjapura,East Bangalore
PA3492,"12.933623086910334, 77.71670578451949",; Panathur,East Bangalore
PA3493,"12.971758362847716, 77.71212258074371",; Hoodi,East Bangalore
PA3494,"12.971304509824048, 77.71247947117884",; Hoodi,East Bangalore
PA3495,"12.786722172653532, 77.74408383076216",; Attibele,South Bangalore
PA3496,"13.084476400135268, 77.64272346754393",; Yelahanka,East Bangalore
PA3497,"12.966111771600785, 77.74309647119055",; Whitefield,East Bangalore
PA3498,"13.05245456172486, 77.57460986657708",; Vidyaranyapura,North Bangalore
PA3499,"13.053598813127678, 77.66755987708554",; Kalkere,North Bangalore
PA3500,"13.023386666088461, 77.71673867060855",; Sadaramangala,East Bangalore
PA3501,"12.965675796917802, 77.5597528743052",; Chickpet,Central Bangalore
PA3502,"13.082772564486252, 77.62282875382883",; Jakkur,North Bangalore
PA3503,"12.886481249022664, 77.6931954355405",; Choodasandra,East Bangalore
PA3504,"12.939090893655537, 77.73746566997978",; Varthur,East Bangalore
PA3505,"12.91239, 77.636459",; HSR Layout,East Bangalore
PA3506,"12.91239, 77.636459",; HSR Layout,East Bangalore
PA3507,"12.911473, 77.632485",; HSR Layout,East Bangalore
PA3508,"12.911075, 77.644605",; HSR Layout,East Bangalore
PA3509,"12.868242665830264, 77.66124505096585",; Naganathapura,East Bangalore
PA3510,"13.144510765842218, 77.68439002880987",; KIADB Park,North Bangalore
PA3511,"13.071063324113338, 77.74628814723864",; Budigere Cross,East Bangalore
PA3512,"12.912936262727142, 77.68075406444908",; Kaikondrahalli,East Bangalore
PA3513,"13.146395569389824, 77.638850593597",; Bagaluru,North Bangalore
PA3514,"13.061646326461162, 77.7158458399666",; Cheemasandra,East Bangalore
PA3515,"12.90040204127571, 77.61058513189661",; Bilekhalli,South Bangalore
PA3516,"13.052629849963981, 77.60847434170067",; Hebbal,North Bangalore
PA3517,"13.08882367301573, 77.54485648655954",; Bylakere,North Bangalore
PA3518,"13.021550464069277, 77.70572158410606",; K R Puram,East Bangalore
PA3519,"12.794588111369901, 77.6209693932708",; Bannerghatta,South Bangalore
PA3520,"12.938705698826478, 77.72110549494984",; Balagere,East Bangalore
PA3521,"12.899647514489873, 77.70361418968439",; Chikkakannalli,East Bangalore
PA3522,"12.893531268333417, 77.7048565992732",; Chikkakannalli,East Bangalore
PA3523,"12.9357657402958, 77.72439507792298",; Balagere,East Bangalore
PA3524,"12.902278552566097, 77.7045138317415",; Carmelaram,East Bangalore
PA3525,"13.029701262618277, 77.72450070862251",; Sadaramangala,East Bangalore
PA3526,"13.004032749690078, 77.72448957980465",; Sadaramangala,East Bangalore
PA3527,"12.876958038720208, 77.77427159304986",; Sarjapura,East Bangalore
PA3528,"13.064693533827514, 77.60553224216955",; Jakkur,North Bangalore
PA3529,"13.060194238270345, 77.50257570319901",; Jalahalli,West Bangalore
PA3530,"12.87180593642307, 77.59767691401017",; Akshayanagar,South Bangalore
PA3531,"12.914104670474595, 77.52569548626737",; Rajarajeshwari Nagar,West Bangalore
PA3532,"13.046308596288927, 77.60122437359117",; Hebbal,North Bangalore
PA3533,"13.064283775835468, 77.63412828931986",; Thanisandra,North Bangalore
PA3534,"13.019298504729832, 77.75745441357012",; Kannamangala,East Bangalore
PA3535,"12.914915358665368, 77.64466447128531",; HSR Layout,East Bangalore
PA3536,"12.914666616973006, 77.63533455906736",; HSR Layout,East Bangalore
PA3537,"13.208505665139793, 77.60461502210852",; Devanahalli,North Bangalore
PA3538,"13.208683230148793, 77.60447554724281",; Devanahalli,North Bangalore
PA3539,"12.914594093031068, 77.63235927730005",; HSR Layout,East Bangalore
PA3540,"12.993372953524396, 77.80612949141288",; Hoskote,East Bangalore
PA3541,"12.917440355022663, 77.64549413663065",; HSR Layout,East Bangalore
PA3542,"12.904971934739702, 77.64883244928514",; HSR Layout,East Bangalore
PA3543,"13.024426737924664, 77.76198931112644",; Kannamangala,East Bangalore
PA3544,"13.240929865037554, 77.71909685768772",; Devanahalli,North Bangalore
PA3545,"13.147545837358468, 77.67761300604069",; KIADB Park,North Bangalore
PA3546,"12.998410259034262, 77.57272145353951",; Malleswaram,West Bangalore
PA3547,"12.862511813120337, 77.60441504290242",; Akshayanagar,South Bangalore
PA3548,"13.065916749504057, 77.62764077469028",; Thanisandra,North Bangalore
PA3549,"13.237070688928686, 77.72427667118845",; Devanahalli,North Bangalore
PA3550,"12.929907642656492, 77.74008775481524",; Gunjur,East Bangalore
PA3551,"13.142368403154869, 77.6841705927242",; KIADB Park,North Bangalore
PA3552,"12.928718483948026, 77.86327393742343",; Hoskote,East Bangalore
PA3553,"12.928709334203253, 77.86327594908023",; Hoskote,East Bangalore
PA3554,"13.062459205229443, 77.62680432487862",; Thanisandra,North Bangalore
PA3555,"13.018264900341723, 77.7618235988967",; Kannamangala,East Bangalore
PA3556,"13.025120299497715, 77.74640695889559",; Kannamangala,East Bangalore
PA3557,"13.064513872472633, 77.60622476705893",; Jakkur,North Bangalore
PA3558,"12.924640258534236, 77.49155511690607",; Kengeri,West Bangalore
PA3559,"12.90935952933933, 77.64317465697033",; HSR Layout,East Bangalore
PA3560,"12.959522739610335, 77.740707611809",; Whitefield,East Bangalore
PA3561,"12.912058923141053, 77.63087419179774",; HSR Layout,East Bangalore
PA3562,"12.976278306946982, 77.7042711357475",; Garudachar Palya,East Bangalore
PA3563,"12.921944467117825, 77.64591635457835",; HSR Layout,East Bangalore
PA3564,"12.98229384036733, 77.7437782045753",; Hoodi,East Bangalore
PA3565,"123, 123",Not Found,Not Found
PA3566,"13.069834501824845, 77.59238805311819",; Vignana Kendra,North Bangalore
PA3567,"12.872667289813734, 77.59515068009958",; Akshayanagar,South Bangalore
PA3568,"13.044198933149145, 77.6234544392867",; Nagavara,North Bangalore
PA3569,"13.333862800791051, 77.68928819750529",Not Found,Not Found
PA3570,"13.06259030330164, 77.59494173276852",; Jakkur,North Bangalore
PA3571,"13.099335778922018, 77.64137510196699",; Yelahanka,East Bangalore
PA3572,"12.964422063084509, 77.49725552979524",; Nagarabhavi,West Bangalore
PA3573,"12.924929543388984, 77.56134755085161",; Banashankari,South Bangalore
PA3574,"12.924929543388984, 77.56134755085161",; Banashankari,South Bangalore
PA3575,"12.924929543388984, 77.56134755085161",; Banashankari,South Bangalore
PA3577,"13.018138606009819, 77.76305328560721",; Kannamangala,East Bangalore
PA3578,"13.112643930118196, 77.57172401360496",; Bylakere,North Bangalore
PA3579,"12.891094175664847, 77.57979149520611",; Bilekhalli,South Bangalore
PA3580,"12.890931534737502, 77.57963615575181",; Bilekhalli,South Bangalore
PA3581,"13.069834501824845, 77.59238805311819",; Vignana Kendra,North Bangalore
PA3582,"12.863724396797702, 77.75717060582726",; Sarjapura,East Bangalore
PA3583,"12.863733714833486, 77.54063195340092",; Banashankari 6th Stage,South Bangalore
PA3584,"12.863702336131002, 77.54062658898275",; Banashankari 6th Stage,South Bangalore
PA3585,"13.14659980537457, 77.67646067122143",; KIADB Park,North Bangalore
PA3586,"12.97470604497288, 77.7508496466456",; Whitefield,East Bangalore
PA3587,"13.046247560614948, 77.61502847263135",; Nagavara,North Bangalore
PA3588,"12.878181724087364, 77.67804998691528",; Choodasandra,East Bangalore
PA3589,"12.861966006864682, 77.68305014185847",; Rayasandra,East Bangalore
PA3590,"12.925627089101377, 77.66551001164102",; Bellandur,East Bangalore
PA3591,"13.070786510295832, 77.74640930708141",; Budigere Cross,East Bangalore
PA3592,"13.070786510295832, 77.74640930708141",; Budigere Cross,East Bangalore
PA3593,"12.90729269282262, 77.68992882997615",; Doddakannelli,East Bangalore
PA3594,"13.177896, 77.560396",; Rajanukunte,North Bangalore
PA3595,"12.915570358502723, 77.55676936358901",; Uttarahalli,South Bangalore
PA3596,"12.952052739822838, 77.72088512902504",; Munekolala,Not Found
PA3597,"13.097830300574229, 77.6445681494328",; Yelahanka,East Bangalore
PA3598,"13.198747228310419, 77.63625881113943",; Devanahalli,North Bangalore
PA3599,"12.998305329748952, 77.67020836467098",; Vijinapura,North Bangalore
PA3600,"12.831786, 77.698209",; Bommasandra,South Bangalore
PA3601,"12.83163, 77.698207",; Bommasandra,South Bangalore
PA3602,"12.83163, 77.698207",; Bommasandra,South Bangalore
PA3603,"12.928645, 77.629126",; Koramangala,East Bangalore
PA3604,"13.19186188581117, 77.62291235305999",; Devanahalli,North Bangalore
PA3605,"13.144319615430513, 77.68443845907929",; KIADB Park,North Bangalore
PA3606,"12.865562, 77.534102",; Banashankari 6th Stage,South Bangalore
PA3607,"12.903627558107658, 77.64544070862391",; HSR Layout,East Bangalore
PA3608,"12.935470248366855, 77.72442471594363",; Balagere,East Bangalore
PA3609,"12.975255006865238, 77.76462950969007",; Whitefield,East Bangalore
PA3610,"12.865019061842375, 77.61051076012824",; Akshayanagar,South Bangalore
PA3611,"12.894279392569945, 77.69405354932093",; Doddakannelli,East Bangalore
PA3612,"13.043593, 77.548554",; Jalahalli,West Bangalore
PA3616,"12.911933, 77.598638",; JP Nagar,South Bangalore
PA3618,"13.206217170480272, 77.56229000384675",; Devanahalli,North Bangalore
PA3619,"12.90463058206896, 77.66268821075246",; Harlur,East Bangalore
PA3620,"12.985052159669795, 77.74708910336427",; Hoodi,East Bangalore
PA3621,"13.000639, 77.709705",; Sadaramangala,East Bangalore
PA3622,"12.838412, 77.647203",; Electronic City,South Bangalore
PA3623,"12.860486, 77.577694",; Anjanapura,South Bangalore
PA3624,"13.077777, 77.587016",; Yelahanka Satellite Town,East Bangalore
PA3625,"13.009125, 77.571108",; Malleswaram,West Bangalore
PA3626,"12.873963, 77.645444",; Begur,South Bangalore
PA3627,"12.99134586910011, 77.5576540533835",; Rajajinagar,West Bangalore
PA3628,"12.928247, 77.660981",; Agaram,East Bangalore
PA3629,"13.295085638173951, 77.66319362552869",; Devanahalli,North Bangalore
PA3630,"13.053762257777702, 77.67391256947447",; Kalkere,North Bangalore
PA3631,"13.065061869849734, 77.60938326046215",; Jakkur,North Bangalore
PA3633,"13.034833750193926, 77.78974292222067",; Hoskote,East Bangalore
PA3634,"12.97469831427385, 77.7508460003599",; Whitefield,East Bangalore
PA3635,"12.996125702642148, 77.72033250195238",; Sadaramangala,East Bangalore
PA3636,"12.980242579060981, 77.53831469715094",; Rajajinagar,West Bangalore
PA3637,"12.980242579060981, 77.53831469715094",; Rajajinagar,West Bangalore
PA3638,"12.980242579060981, 77.53831469715094",; Rajajinagar,West Bangalore
PA3639,"12.980242579060981, 77.53831469715094",; Rajajinagar,West Bangalore
PA3640,"12.938711538175808, 77.72110562950405",; Balagere,East Bangalore
PA3641,"13.056012598706605, 77.59500945018732",; Hebbal,North Bangalore
PA3642,"13.204315424575839, 77.64582183307807",; Devanahalli,North Bangalore
